open,high,low,close,volume,MA_5,MA_10,MA_20,MA_60,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,Stoch_K,Stoch_D,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_PctB,ATR,Volume_MA_5,Volume_MA_20,Volume_Ratio,OBV,Return,Log_Return,Return_5d,Return_10d,Return_20d,HL_Ratio,CO_Ratio,target,datetime
0.742998352553542,0.7414075286415712,0.712121212121212,0.7106598984771574,0.1555154780970325,0.7740585774058578,0.7778768956289027,0.7735525246138562,0.6080982891868685,0.7775289350033983,0.7446602177089825,0.4615128999932502,0.8690465047706983,1.0,0.11170005045853842,0.34052378647534115,0.5757900784087961,0.7735525246138562,0.8015670584213727,0.7378522024157348,0.22623766183401653,0.36236968253924223,0.920675537359263,0.3676221203779212,0.6310536177713959,0.05208744637762799,0.9014613650778456,0.34179733848190097,0.36319530536057,0.505840988797712,0.3797700161095257,0.5788059684467672,0.5660540273837424,0.2866592388821513,0,2021-03-08
0.6919275123558484,0.6939443535188216,0.6565656565656565,0.6869712351945855,0.19804427696655674,0.7629009762900977,0.7689562890276539,0.7741848071538253,0.6128542175837244,0.7671449574850517,0.7424957593760013,0.3867591242793166,0.8046750641796168,0.9628284119068875,0.0,0.1719783047626588,0.389817055869909,0.7741848071538253,0.8003395935405798,0.7403177775848682,0.22022487403515842,0.2690002492818887,0.9309109518935517,0.371647757566672,0.6353571390392992,0.06588526350307798,0.8697137278411992,0.36766740514493346,0.3897076639079451,0.43571946723118204,0.400417431472194,0.6054191008700942,0.6361959847437025,0.42369421471324487,2,2021-03-09
0.71334431630972,0.7152209492635025,0.7171717171717172,0.7225042301184433,0.14272889307583608,0.7437238493723849,0.7623550401427296,0.7759010026194562,0.6186009643965917,0.7642179201284889,0.74343682688563,0.4522378944880029,0.7750209413917053,0.9265447080405254,0.011708659698045853,0.22447444475236542,0.24722211646036846,0.7759010026194562,0.7987462894796805,0.7452504366376709,0.2094991981390866,0.3922105897903134,0.9616171954964177,0.3530108158428832,0.6343662747032569,0.04755668216115382,0.8925939907297094,0.6241803665953063,0.6457207477080995,0.361675834109604,0.4382835361860109,0.6342344896923809,0.2875529488432714,0.4929236320430031,1,2021-03-10
0.7116968698517299,0.7135842880523732,0.7104377104377103,0.7275803722504232,0.15445931229392368,0.7311715481171549,0.7621766280107046,0.7787914370878872,0.624248629367858,0.7625782540912489,0.7447289279188019,0.4755801731425806,0.7527338472818061,0.8925976541346898,0.042522405901638194,0.3520329387545032,0.25131970447926566,0.7787914370878872,0.7946296422065314,0.7550087635728562,0.18691556864314737,0.39358622459744297,0.951381780962129,0.32235030725178776,0.6431045351240531,0.05077016520473807,0.9173547073211685,0.4906240082538574,0.5139529182862637,0.42566229228332464,0.5390057695513527,0.6667643829950863,0.3293578353819318,0.526810332115758,2,2021-03-11
0.7891268533772653,0.7741407528641572,0.7525252525252525,0.7512690355329951,0.14609906735751296,0.7332635983263599,0.7612845673505798,0.78276578448198,0.6304907853887312,0.7650971144734047,0.7478887814948125,0.46010629425184724,0.7487994015991856,0.8645714442080481,0.12060144502517067,0.469377251672671,0.35720225187569704,0.78276578448198,0.7902037222473123,0.767176917078279,0.15995108723844317,0.4753778803968608,1.0,0.28814896903846315,0.6515451556590001,0.047403797221671685,0.9407752285405823,0.5691631811611281,0.5918324924358461,0.5766051467973509,0.5276499880694425,0.6958975604295533,0.4919762672719309,0.26265289429131233,1,2021-03-12
0.742998352553542,0.7397708674304418,0.749158249158249,0.7597292724196277,0.09186939236928873,0.7433751743375175,0.7641391614629794,0.7857465450275496,0.6366338595680032,0.7686235543401096,0.7515158088895715,0.524036725569806,0.7492031046051957,0.8422395975959289,0.19569385036139902,0.5552965396143015,0.4749843977203648,0.7857465450275496,0.7888075810385665,0.7743562451236141,0.14594457912928194,0.5021871372475297,0.933469805527124,0.26504650153153997,0.6364918701159537,0.030508906711004882,0.9555024207966041,0.5041756301301757,0.5274718446779311,0.6645040070080077,0.5886035668736541,0.6672295213819974,0.22343539837012422,0.5263886834744941,1,2021-03-15
0.7512355848434926,0.7528641571194762,0.7710437710437711,0.7681895093062606,0.0865314366462553,0.7601115760111578,0.7669937555753791,0.7857465450275496,0.6432062883942138,0.7730025614629716,0.7555754046350227,0.5162285108283099,0.7530010414498101,0.8252125514666367,0.2656490334225755,0.6487542005994367,0.5806256698138115,0.7857465450275496,0.7888075810385665,0.7743562451236141,0.14594457912928194,0.5439794500203288,0.8848515864892528,0.2245692005216291,0.619746324402066,0.029507787628174645,0.9693739080331429,0.5039466389888374,0.5272436892769196,0.7401974504124017,0.5882944745623168,0.5882731167836706,0.1526156506701254,0.5262811863019043,1,2021-03-16
0.7627677100494235,0.7594108019639935,0.7592592592592592,0.7614213197969543,0.1809296278850683,0.7681311018131102,0.7612845673505798,0.7838496974076417,0.6498447717814915,0.7755917980091809,0.7587732999472341,0.5962009123143391,0.7493294530742459,0.810780376045004,0.299867974542425,0.6855378281008748,0.6575850293431668,0.7838496974076417,0.7845352859189184,0.7750113561797782,0.13841975343720989,0.5202023265094046,0.8515864892528149,0.23843543007180198,0.6094830373529101,0.06273049357501272,0.9403698475299123,0.4413930427777647,0.4645514997519158,0.6408937062230421,0.454309340605381,0.5415350789440289,0.3068231203824424,0.4366073219821254,2,2021-03-17
0.7644151565074135,0.8199672667757775,0.7794612794612795,0.8291032148900169,0.27408896844088554,0.7890516039051604,0.7655664585191794,0.7859271971818265,0.6576392099874497,0.7889434622027127,0.7673442104980117,0.6483676326433228,0.7891546175712669,0.8080264245784979,0.4538704289711996,0.7693817928612512,0.7338055143493093,0.7859271971818265,0.7927967088043456,0.7706678628726178,0.15804834209091834,0.8260514555766714,0.933469805527124,0.28185899983887164,0.6278634476560411,0.09226530322216135,0.9843078864064272,0.7475502812662266,0.7646232161069597,0.7791934533052025,0.6089894482811491,0.6397235661158903,0.622995756824753,0.7537023706515231,1,2021-03-18
0.7924217462932455,0.811783960720131,0.8080808080808081,0.8240270727580373,0.1896484597268017,0.8040446304044632,0.7743086529884032,0.7884563273417036,0.6653675936323404,0.7994039663327728,0.7748594965578082,0.6905589721731719,0.8144180990310494,0.8114004204099402,0.5346805699755531,0.8278541370227964,0.7975702240232216,0.7884563273417036,0.8007173001490097,0.7675430205536047,0.17508393055100088,0.7706743323213614,0.9232343909928353,0.2976667028681119,0.6345230421572365,0.06317457354497544,0.953906146986752,0.44924513299364704,0.47246138939421817,0.7125263576077991,0.6839199083822209,0.6515541714531513,0.33261721694557517,0.5893975690244314,0,2021-03-19
