open,high,low,close,volume,MA_5,MA_10,MA_20,MA_60,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,Stoch_K,Stoch_D,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_PctB,ATR,Volume_MA_5,Volume_MA_20,Volume_Ratio,OBV,Return,Log_Return,Return_5d,Return_10d,Return_20d,HL_Ratio,CO_Ratio,target,datetime
0.9026548672566372,0.9018404907975459,0.8869047619047616,0.8802395209580838,0.2879234676874535,0.9224030037546931,0.9429983525535417,0.9698606271777006,0.9177850244575443,0.9661300810510491,0.9868795859212418,0.4524414036400566,0.4087601429185521,0.4465248712773404,0.5019516756352035,0.2273276904474002,0.3395552480084785,0.9698606271777006,0.8736707847332645,0.9741510924980252,0.12656097388397475,0.2986551704888821,0.904109589041096,0.5968624301362663,0.8767287816071766,0.041245318228114704,0.9238035434956359,0.37304800627869567,0.3846763720270155,0.44634328038376325,0.39466002266579925,0.3738646670868142,0.28190584231423715,0.24578320084954586,1,2021-03-08
0.8584070796460179,0.8680981595092023,0.857142857142857,0.8622754491017961,0.4148930508204394,0.9086357947434291,0.9403624382207578,0.96794425087108,0.9231155148626615,0.9585105666233344,0.9823331456255748,0.39883108154643016,0.38992391648428065,0.4361736044505975,0.47761026699262416,0.18895606610237806,0.24466789836217023,0.96794425087108,0.8752060268766704,0.9687732203230772,0.13853038530495576,0.22913358479514567,0.8858447488584473,0.5551873243126433,0.8790530807020711,0.05927709056551634,0.8990946541371064,0.31187051063451926,0.32258406023221226,0.3380835408793314,0.3861139819116012,0.4252116488037242,0.2636992171875893,0.35683760683760685,1,2021-03-09
0.887905604719764,0.8865030674846628,0.8601190476190477,0.8473053892215567,0.3270476857897509,0.8892365456821025,0.9367380560131795,0.9634146341463414,0.9288849868305529,0.9494469770107057,0.9767795623684843,0.43901546320836254,0.3682827455336045,0.4230010893572998,0.4524926812372606,0.1356307940346634,0.16640527903299174,0.9634146341463414,0.8757377641970392,0.9593708059778763,0.15572831208582816,0.19380418055861193,0.8812785388127853,0.5559936963367131,0.8827776633955601,0.04652970243664171,0.8796173814588533,0.3236521999093728,0.33457153324269323,0.28148768718452266,0.3733654869297297,0.3726698905986734,0.36737861844942077,0.17062380715293338,2,2021-03-10
0.8466076696165192,0.8865030674846628,0.8690476190476188,0.8802395209580838,0.3887391389053972,0.8867334167709635,0.9367380560131795,0.9616724738675959,0.9339646306283704,0.9475336637823646,0.974593971545604,0.5370122807518489,0.3690418363055994,0.41263465273754063,0.47747521025852013,0.16666666666666663,0.1455028403301677,0.9616724738675959,0.8747533487119676,0.9570247711668673,0.1580717169428541,0.34461105149980764,0.8858447488584473,0.5532590070449744,0.8985565019552064,0.05433791066450311,0.9027686787716167,0.5216529230948526,0.53393817401603,0.4527903667742499,0.4198086342408019,0.42900417076395675,0.30204197390811116,0.483125813372727,1,2021-03-11
0.9085545722713864,0.9171779141104295,0.9107142857142858,0.9041916167664668,0.22083288729318543,0.8911138923654569,0.9285008237232288,0.9618466898954705,0.9401730841590368,0.9501007995133763,0.974720542445886,0.5501730103806228,0.3827764806747789,0.4074459119554211,0.5235722591282811,0.2654171704957678,0.17184963516023893,0.9618466898954705,0.8749303098862418,0.95717548257864,0.15812026137320562,0.44750833908239374,0.8721461187214612,0.5172542407769799,0.8848464670373147,0.031345049502594605,0.9159203460942238,0.4831257797368493,0.495451261016018,0.5243066563311755,0.31833953908179324,0.4681274512636368,0.219357375575778,0.31990856449340205,0,2021-03-12
0.8997050147492627,0.8987730061349695,0.8928571428571426,0.874251497005988,0.22418237066648705,0.8898623279098872,0.9261943986820427,0.9621951219512197,0.9454408629123288,0.9470403749381848,0.9721499050906091,0.5248110959588852,0.379125486506983,0.4024696939308529,0.525464350175723,0.32889963724304716,0.2384457770738877,0.9621951219512197,0.8746746316380791,0.9581282158869486,0.15602038260266204,0.31590256558074425,0.8310502283105021,0.49710418592779126,0.8675595571823509,0.03245287552051846,0.9025692008244314,0.26412231966326877,0.2738562178156724,0.4656998806293226,0.39043302371016214,0.4717920449016928,0.22203900608403934,0.23329479609672849,2,2021-03-15
0.8820058997050149,0.9018404907975459,0.9017857142857142,0.9041916167664668,0.2006431856770297,0.8986232790988735,0.9235584843492584,0.9597560975609758,0.9510849115765709,0.9496834012606081,0.9724575179505206,0.5729525830763279,0.3923339283294609,0.40147419173341803,0.5609046807347398,0.38532849657396206,0.31379177704918376,0.9597560975609758,0.8689836300565064,0.9594516773742754,0.14374736783319297,0.45653983967574874,0.8036529680365296,0.4293747815742553,0.8466511277218687,0.029760690765760895,0.9145184736927837,0.507889901779588,0.5202062938449489,0.5706611255350549,0.38667824642429094,0.4154916222120586,0.17947421638018202,0.43150435668683845,1,2021-03-16
0.8997050147492627,0.8987730061349695,0.898809523809524,0.8892215568862274,0.18973435614181494,0.9073842302878599,0.917957166392092,0.9552264808362372,0.9564154019816882,0.9493034999750201,0.9713984283560029,0.5528829273016368,0.39577151442501063,0.40145477926290346,0.5695948118768639,0.35006045949214015,0.34295797058800803,0.9552264808362372,0.8561346017112725,0.9643455629657516,0.11266242835058708,0.4020166927669315,0.7397260273972603,0.3859668194706138,0.8301681159076821,0.028699874271146206,0.9032188744246126,0.324693972813679,0.3356308203523859,0.5712292662469787,0.34974180810266914,0.3741851419880664,0.18056458221481253,0.29506620146716767,1,2021-03-17
0.8997050147492627,0.9263803680981597,0.9166666666666667,0.9071856287425151,0.30333032411623295,0.9130162703379221,0.9196046128500823,0.9547038327526134,0.9621221622977547,0.9521216148496126,0.9720304894225507,0.4302503519618045,0.4082561777005718,0.40426112759082933,0.5947525727234996,0.4311019064035606,0.37817459789286495,0.9547038327526134,0.8550747224555912,0.9644586192323197,0.11059674936263199,0.49875444107570643,0.6529680365296804,0.35896709114714653,0.830684508759298,0.045854347560628214,0.9212836634174718,0.4583932013835868,0.4706672762647693,0.537398308069506,0.4408166774861013,0.45391823667609255,0.23901029539652707,0.36919188791169466,0,2021-03-18
0.8790560471976403,0.8865030674846628,0.8928571428571426,0.8772455089820359,0.2590098491377021,0.9073842302878599,0.918945634266886,0.9543554006968642,0.9675153643546972,0.9492735572420656,0.9699278985175193,0.5089411511982259,0.4033354866984465,0.4053939943436644,0.5798535588824764,0.36957043745229695,0.37274472143616894,0.9543554006968642,0.8550919300810464,0.9637606731038715,0.11183482167575463,0.34304539578081616,0.5525114155251143,0.37103572364792325,0.8205282132681916,0.03963774472471278,0.9058583732313447,0.26426845151646683,0.2740057057568104,0.4206403946096024,0.4113747109111422,0.4573701332025125,0.1411250248459551,0.3319183748538194,1,2021-03-19
