datetime,open,high,low,close,volume,stock_code,stock_name,MA_5,MA_10,MA_20,MA_60,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,Stoch_K,Stoch_D,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_PctB,ATR,Volume_MA_5,Volume_MA_20,Volume_Ratio,OBV,Return,Log_Return,Return_5d,Return_10d,Return_20d,HL_Ratio,CO_Ratio
2025-06-27 13:55:00,0.02048714116833561,0.021489556164872248,0.022471284836613092,0.02347052280311468,0.22150860661473154,5930,삼성전자,0.021942526175094512,0.020026776748856223,0.016175976715549156,0.004246708518286901,0.019258797427297303,0.013947104618869055,1.0,0.3917292194373684,0.3897557840565088,0.38245876128037815,0.6982753341997339,0.6958329362415039,0.016175976715549156,0.012135485846765492,0.02362985708984855,0.030864577528441118,0.6889816400162829,0.05600170689439388,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.28214575550243726,0.3703808918527555,0.380711195219508,0.3745958117730476,0.3798719770057827,0.39044952962032053,0.28368865111760155,0.5970435018198513
2025-06-27 14:00:00,0.02074736615142103,0.02174963032316124,0.022730982696702373,0.023730070448646723,0.22150860661473154,5930,삼성전자,0.022202420732160055,0.020287106251626774,0.01643718049180931,0.004510479233708509,0.01951928983354656,0.014206328026441728,1.0,0.3917698623143644,0.3898240133772713,0.3824173689062331,0.6982559871516485,0.6958134255557773,0.01643718049180931,0.012377728462465987,0.023888733341199675,0.0308599399499089,0.688981640016312,0.0560755658006723,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.2832400482405732,0.3703806454184766,0.3807109461058555,0.3745945784219264,0.37986950734484337,0.3904445784009706,0.2836466658211323,0.5970199177009275
2025-06-27 14:05:00,0.021007591134506454,0.022009704481449566,0.022990680556792098,0.023989618094178766,0.22150860661473154,5930,삼성전자,0.022462315289225154,0.02054743575439777,0.016698384268069688,0.004774249949129894,0.01977978401750624,0.01446574295901204,1.0,0.3918075092355695,0.3898872482890319,0.38237896033373825,0.6982366436297376,0.6957939184263675,0.016698384268069688,0.012619971078166481,0.024147609592551023,0.030855303745808537,0.688981640016325,0.0561494247069495,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.2843343409787091,0.3703803990571433,0.3807106970659362,0.3745933454360869,0.3798670384158856,0.3904396286512932,0.28360469295010904,0.5969963405657966
2025-06-27 14:10:00,0.021267816117591876,0.022269778639738114,0.023250378416882045,0.02424916573971081,0.22150860661473154,5930,삼성전자,0.022722209846290697,0.020807765257168098,0.016959588044330065,0.005038020664551501,0.020040279705682007,0.014725335229543335,1.0,0.39184237987321807,0.38994584966942203,0.38234332702347457,0.6982173036330415,0.6957744148523074,0.016959588044330065,0.01286221369386742,0.02440648584390237,0.030850668915531256,0.6889816400163089,0.056223283613225705,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.285428633716845,0.3703801527687207,0.3807104480997149,0.37459211281536936,0.37986457021858744,0.39043468037063245,0.28356273249919517,0.596972770411357
2025-06-27 14:15:00,0.021528041100677298,0.02252985279802666,0.023510076276971326,0.024508713385243075,0.22150860661473154,5930,삼성전자,0.02298210440335624,0.02106809475993887,0.017220791820590442,0.005301791379972887,0.020300776666656084,0.014985091701890108,1.0,0.39187467797374814,0.3900001530425211,0.3823102739986702,0.6981979671605902,0.6957549148326269,0.017220791820590442,0.013104456309567913,0.024665362095253718,0.03084603545846223,0.6889816400163218,0.05629714251950291,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.2865229264549809,0.37037990655317626,0.38071019920715865,0.37459088055960904,0.3798621027526219,0.3904297335583347,0.2835207844629959,0.5969492072345088
2025-06-27 14:20:00,0.02178826608376272,0.02278992695631521,0.02376977413706105,0.02476826103077512,0.22150860661473154,5930,삼성전자,0.02324199896042134,0.021328424262709422,0.017481995596850597,0.005565562095394494,0.02056127470461333,0.015245000212955162,1.0,0.3919045924842194,0.39005047024859385,0.38227961912335834,0.6981786342114136,0.6957354183663513,0.017481995596850597,0.013346698925268408,0.024924238346604843,0.030841403373993406,0.6889816400163509,0.05637100142578033,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.2876172191931168,0.3703796604104776,0.3807099503882348,0.37458964866864614,0.37985963601766454,0.39042478821374893,0.28347884883582597,0.5969256510321542
2025-06-27 14:25:00,0.02204849106684814,0.023050001114603536,0.024029471997150775,0.02502780867630716,0.22150860661473154,5930,삼성전자,0.023501893517486883,0.021588753765479973,0.017743199373110974,0.005829332810816101,0.020821773653864062,0.015505049500611268,1.0,0.39193229860350015,0.39009709102144846,0.3822511923919521,0.6981593047845558,0.6957159254525074,0.017743199373110974,0.013588941540968902,0.02518311459795619,0.030836772661514935,0.6889816400163639,0.056444860332056535,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.28871151193125266,0.3703794143405947,0.38070970164291296,0.37458841714231583,0.3798571700133884,0.3904198443362191,0.28343692561218004,0.596902101801197
2025-06-27 14:30:00,0.02230871604993334,0.023310075272892306,0.024289169857240278,0.025287356321839205,0.22150860661473154,5930,삼성전자,0.023761788074552426,0.021849083268250746,0.01800440314937135,0.006093103526237709,0.021082273374209315,0.015765229136962544,1.0,0.3919579587625152,0.39014028447558935,0.382224835235534,0.6981399788790466,0.695696436090122,0.01800440314937135,0.013831184156669618,0.02544199084930776,0.030832143320417355,0.6889816400163606,0.05651871923833274,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.2898058046693886,0.3703791683434926,0.3807094529711578,0.3745871859804584,0.3798547047394741,0.3904149019250942,0.2833950147867321,0.5968785595385427
2025-06-27 14:35:00,0.02256894103301854,0.023570149431180853,0.024548867717330003,0.025546903967371026,0.22150860661473154,5930,삼성전자,0.02402168263161797,0.02210941277102152,0.018265606925631506,0.006356874241659316,0.021342773747019317,0.016025529466550115,1.0,0.39198172353774297,0.39018030050586533,0.3822003998489217,0.69812065649392,0.6956769502782227,0.018265606925631506,0.014073426772370112,0.025700867100658664,0.030827515350093714,0.6889816400163606,0.05659257814460994,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.2909000974075245,0.3703789224191364,0.38070920437293404,0.3745859551829116,0.37985224019559205,0.3904099609797206,0.2833531163538072,0.5968550242410993
2025-06-27 14:40:00,0.022829166016104185,0.0238302235894694,0.024808565577419728,0.02580645161290329,0.22150860661473154,5930,삼성전자,0.024281577188683068,0.02236974227379207,0.018526810701891883,0.006620644957080701,0.021603274671914585,0.01628594154913454,1.0,0.3920037325020212,0.3902173711027079,0.3821777485415268,0.6981013376282275,0.6956574680158404,0.018526810701891883,0.014315669388070829,0.025959743352010012,0.030822888749930957,0.6889816400163897,0.05666643705088836,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.29199439014566037,0.37037867656750356,0.3807089558482189,0.3745847247495156,0.37984977638142287,0.3904050214994498,0.28331123030796745,0.5968314959057757
2025-06-27 14:45:00,0.023089390999189385,0.024090297747757727,0.02506826343750901,0.026065999258435335,0.22150860661473154,5930,삼성전자,0.02454147174574861,0.022630071776562843,0.01878801447815226,0.006884415672502309,0.02186377606395906,0.01654645710671554,1.0,0.3920241150165356,0.3902517115863246,0.3821567531140971,0.6980820222810058,0.6956379893020076,0.01878801447815226,0.014557912003771323,0.02621861960336136,0.030818263519322854,0.6889816400163866,0.056740295957165565,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.2930886828837963,0.37037843078855165,0.38070870739696955,0.3745834946801031,0.37984731329663457,0.39040008348362326,0.2832693566437221,0.5968079745294832
2025-06-27 14:50:00,0.023349615982274807,0.024350371906046275,0.025327961297598955,0.02632554690396738,0.22150860661473154,5930,삼성전자,0.024801366302814154,0.022890401279333394,0.019049218254412192,0.007148186387923694,0.02212427785128379,0.016807068474478992,1.0,0.39204299096767775,0.3902835217633879,0.3821372942626785,0.6980627104513,0.6956185141357608,0.019049218254412192,0.014800154619471373,0.026477495854712707,0.03081363965765923,0.6889816400164286,0.05681415486344177,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.2941829756219322,0.3703781850822557,0.38070845901916067,0.3745822649745194,0.37984485094091275,0.39039514693159744,0.28322749535552094,0.596784460109135
2025-06-27 14:55:00,0.02360984096536023,0.024610446064334823,0.025587659157688458,0.026585094549499422,0.22150860661473154,5930,삼성전자,0.025061260859879475,0.023150730782104167,0.01931042203067279,0.007411957103345301,0.022384779973076085,0.017067768555374174,1.0,0.39206047145234585,0.39031298700987144,0.3821192610106693,0.6980434021381363,0.695599042516128,0.01931042203067279,0.01504239723517209,0.026736372106064277,0.030809017164336688,0.6889816400164255,0.05688801376971797,0.22150860661473154,0.22150860661473154,0.15290381343410667,0.29527726836006807,0.3703779394485782,0.3807082107147544,0.37458103563259965,0.37984238931393033,0.3903902118427163,0.28318564643799715,0.596760952641646
