datetime,open,high,low,close,volume,stock_code,stock_name,MA_5,MA_10,MA_20,MA_60,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Hist,Stoch_K,Stoch_D,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_PctB,ATR,Volume_MA_5,Volume_MA_20,Volume_Ratio,OBV,Return,Log_Return,Return_5d,Return_10d,Return_20d,HL_Ratio,CO_Ratio
2025-06-27 13:55:00,0.10866251469883803,0.10866251469883892,0.10000000000000142,0.10000000000000053,0.191344881164758,5380,현대차,0.10628875110717573,0.11448651099523932,0.1321114020471308,0.21846118299445472,0.12528193948961786,0.15253350803103594,0.0,0.3103120539884405,0.324054754138281,0.3594474816116162,0.14984105721920976,0.14782451931338303,0.1321114020471308,0.12928699065619043,0.14976073713567928,0.09640750961575839,0.31101776346446786,0.17523074937068828,0.191344881164758,0.191344881164758,0.14771962978584133,0.8388756330994598,0.19872482414227,0.20323884530527497,0.21559945947166004,0.24752957844679283,0.2919096526810693,0.3098733233979356,0.47439843726817665
2025-06-27 14:00:00,0.10604938809285169,0.10604938809285347,0.09739130434782695,0.09739130434782517,0.191344881164758,5380,현대차,0.10363153232949518,0.11176603944683805,0.12925493930016518,0.21499537892791132,0.12236285676416792,0.14942421996387978,0.0,0.3101639927175435,0.3238119288192237,0.3596458100687906,0.14979131890188635,0.1477746308611254,0.12925493930016518,0.12698282590360055,0.14668266895621684,0.09644529247240272,0.3110177634644784,0.1750371135351485,0.191344881164758,0.191344881164758,0.14771962978584133,0.8365265095677819,0.19872238936076125,0.2032363693507375,0.2155883767361156,0.24751003833527704,0.29187805862752003,0.3099888184867654,0.4743187885389792
2025-06-27 14:05:00,0.1034362614868698,0.1034362614868698,0.09478260869565158,0.09478260869565336,0.191344881164758,5380,현대차,0.10097431355181552,0.10904556789843678,0.12639847655320136,0.21152957486136792,0.1194437541176665,0.14631263462582567,0.0,0.31002684565979527,0.32358687839438993,0.3598298418641159,0.14974156620195794,0.14772472798492153,0.12639847655320136,0.12467866115101067,0.14360460077675974,0.0964831034047281,0.31101776346448445,0.1748434776996114,0.191344881164758,0.191344881164758,0.14771962978584133,0.8341773860361039,0.1987199527642925,0.2032338915502043,0.2155772857514325,0.24749048370660157,0.2918464411882948,0.3101043997017463,0.4742390805009995
2025-06-27 14:10:00,0.10082313488088346,0.10082313488088612,0.09217391304347888,0.09217391304347711,0.191344881164758,5380,현대차,0.09831709477413586,0.10632509635003284,0.12354201380623486,0.20806377079482452,0.1165246346148896,0.14319892218508912,0.0,0.3098998125531791,0.3233783185152765,0.36000057619854436,0.14969179911317493,0.14767481067851812,0.12354201380623486,0.12237449639841902,0.14052653259729908,0.09652094244404981,0.31101776346449655,0.17464984186407306,0.191344881164758,0.191344881164758,0.14771962978584133,0.831828262504426,0.19871751435080853,0.2032314119015847,0.21556618650837034,0.24747091454456013,0.29181480033740764,0.3102200671391633,0.4741593130879681
2025-06-27 14:15:00,0.09821000827490156,0.09821000827490156,0.0895652173913053,0.0895652173913053,0.191344881164758,5380,현대차,0.09565987599645709,0.10360462480163157,0.12068555105927103,0.20459796672827935,0.11360550084911125,0.14008324020483087,0.0,0.3097821511530827,0.3231850550656197,0.36015894728866527,0.1496420176293048,0.147624878935661,0.12068555105927103,0.12007033164583003,0.1374484644178402,0.0965588096217164,0.31101776346450866,0.1744562060285333,0.191344881164758,0.191344881164758,0.14771962978584133,0.829479138972748,0.19871507411830874,0.20322893040284343,0.21555507899772774,0.24745133083296542,0.29178313604886275,0.3103358208955329,0.47407948623351726
2025-06-27 14:20:00,0.09559688166891611,0.095596881668917,0.08695652173912904,0.08695652173912993,0.191344881164758,5380,현대차,0.09300265721877565,0.10088415325322941,0.11782908831230632,0.20113216266173772,0.11068635501463753,0.13696573457686867,0.0,0.3096731731287456,0.3230059782188648,0.36030582782526815,0.14959222174408032,0.1475749327500797,0.11782908831230632,0.11776616689323838,0.13437039623838132,0.0965967049691232,0.31101776346450716,0.17426257019299607,0.191344881164758,0.191344881164758,0.14771962978584133,0.8271300154410701,0.19871263206472434,0.20322644705187592,0.215543963210243,0.2474317325555671,0.29175144829659105,0.310451661067608,0.4739995998711797
2025-06-27 14:25:00,0.09298375506293333,0.09298375506293333,0.08434782608695723,0.08434782608695723,0.191344881164758,5380,현대차,0.09034543844109777,0.09816368170482725,0.11497262556534071,0.19766635859519432,0.10776719896819209,0.13384654038621768,0.0,0.30957224023383306,0.3228400568244173,0.3604420323773732,0.1495424114512729,0.14752497211551086,0.11497262556534071,0.11546200214064761,0.13129232805892066,0.09663462851772203,0.3110177634645343,0.1740689343574564,0.191344881164758,0.191344881164758,0.14771962978584133,0.8247808919093922,0.1987101881880449,0.20322396184663702,0.21553283913668092,0.2474121196961228,0.29171973705451704,0.3105675877520735,0.4739196539343895
2025-06-27 14:30:00,0.09037062845694877,0.09037062845695054,0.08173913043478453,0.08173913043478276,0.191344881164758,5380,현대차,0.08768821966341811,0.09544321015642598,0.112116162818376,0.19420055452864915,0.1048480342808471,0.13072578271159507,0.0,0.309478760735433,0.32268633311493605,0.3605683207161346,0.14949258674460203,0.1474749970256749,0.112116162818376,0.11315783738805685,0.12821425987946178,0.09667258029899849,0.3110177634645328,0.17387529852191674,0.191344881164758,0.191344881164758,0.14771962978584133,0.8224317683777143,0.19870774248620357,0.20322147478502417,0.21552170676774954,0.247392492238346,0.2916880022965024,0.3106836010459413,0.4738396483564812
2025-06-27 14:35:00,0.08775750185096509,0.08775750185096598,0.07913043478261006,0.07913043478260917,0.191344881164758,5380,현대차,0.08503100088573934,0.09272273860802471,0.10925970007141039,0.19073475046210575,0.10192886228197295,0.1276035773666262,0.0,0.30939218608613656,0.32254391772503466,0.3606854010389884,0.14944274761783194,0.14742500747430287,0.10925970007141039,0.11085367263546697,0.12513619170000112,0.0967105603445014,0.31101776346455845,0.1736816626863782,0.191344881164758,0.191344881164758,0.14771962978584133,0.8200826448460363,0.19870529495717443,0.20321898586497633,0.21551056609418884,0.24737285016592972,0.2916562439963846,0.3107997010463368,0.47375958307068977
2025-06-27 14:40:00,0.0851443752449823,0.0851443752449823,0.07652173913043558,0.07652173913043647,0.191344881164758,5380,현대차,0.08237378210805879,0.09000226705962344,0.10640323732444568,0.18726894639556413,0.09900968409641919,0.12448003158615606,0.0,0.30931200782458235,0.32241198501039947,0.36079393308001156,0.14939289406470363,0.14737500345511562,0.10640323732444568,0.1085495078828762,0.12205812352054224,0.09674856868580367,0.31101776346457205,0.17348802685084108,0.191344881164758,0.191344881164758,0.14771962978584133,0.8177335213143584,0.1987028455989003,0.20321649508440084,0.21549941710668719,0.24735319346255286,0.29162446212795357,0.3109158878505007,0.47367945801015077
2025-06-27 14:45:00,0.08253124863899686,0.08253124863899775,0.07391304347826022,0.07391304347826111,0.191344881164758,5380,현대차,0.07971656333038002,0.08728179551122128,0.10354677457748096,0.18380314232902073,0.0960905006759818,0.12135524466170011,0.0,0.30923775469031006,0.3222897686553552,0.3608945310963513,0.1493430260789525,0.14732498496183938,0.10354677457748096,0.1062453431302881,0.11898005534108158,0.0967866053545515,0.3110177634645751,0.17329439101530397,0.191344881164758,0.191344881164758,0.14771962978584133,0.8153843977826805,0.19870039440932022,0.20321400244120105,0.21548825979594013,0.24733352211184867,0.29159265666496464,0.31103216155579005,0.47359927310789945
2025-06-27 14:50:00,0.07991812203301407,0.0799181220330123,0.07130434782608752,0.0713043478260893,0.191344881164758,5380,현대차,0.07705934455270125,0.08456132396281912,0.10069031183051536,0.18033733826247733,0.09317131282602986,0.11822930852984825,0.0,0.30916898993935166,0.3221765575562544,0.3609877667239625,0.1492931436542998,0.14727495198818602,0.10069031183051536,0.10394117837769645,0.1159019871616227,0.09682467038241209,0.3110177634645962,0.17310075517976165,0.191344881164758,0.191344881164758,0.14771962978584133,0.8130352742510025,0.19869794138640426,0.20321150793331194,0.21547709415262367,0.24731383609745666,0.2915608275811334,0.31114852225961576,0.4735190282968714
2025-06-27 14:55:00,0.07730499542702951,0.07730499542702862,0.06869565217391305,0.06869565217391482,0.191344881164758,5380,현대차,0.07440212577502159,0.08184085241441785,0.09783384908355064,0.17687153419593393,0.0902521212280254,0.1151023083170788,0.0,0.309105308847682,0.32207169196770247,0.36107417169886025,0.14924324678446554,0.14722490452786025,0.09783384908355064,0.10163701362510746,0.11282391898216204,0.09686276380112603,0.3110177634646068,0.17290711934422454,0.191344881164758,0.191344881164758,0.14771962978584133,0.8106861507193246,0.1986954865280681,0.20320901155861315,0.21546592016739946,0.24729413540295342,0.2915289748501408,0.3112649700598975,0.4734387235099019
